Unit,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,fund bg,frequency
0,-7.111695482817501,-6.908970664195,-3.33744916499745,-3.2191612741851,0.20272481862250036,0.1182878908123497,3.5715214991975506,219
1,-7.60136435679225,-6.59029813387445,-2.0972358685736,-1.47657138696815,1.0110662229178002,0.6206644816054501,4.49306226530085,1
2,-8.08306029494735,-6.865432448115,-3.39301481326955,-1.2088385694612,1.2176278468323494,2.18417624380835,3.4724176348454505,3
7,-7.40756487246615,-7.244949635407351,-2.94827193601235,-0.48528784098169997,0.162615237058799,2.46298409503065,4.296677699395001,3
8,-6.9246172105987505,-6.82317316713235,-2.13329095376485,-0.9535685663071499,0.10144404346640012,1.1797223874577,4.6898822133675,2
12,-7.16445835842945,-6.9747677932459,-1.8821570811383999,-0.9808615855123001,0.18969056518355032,0.9012954956260998,5.092610712107501,133
13,-7.001380527824801,-6.688367965594651,-1.7609303607406501,0.29592381241875,0.31301256223015006,2.0568541731594,4.927437604854001,1
5,-8.2900573010227,-7.373496218383551,-4.33251509350585,-2.6610285554245503,0.9165610826391486,1.6714865380812998,3.0409811248777006,1
17,-7.6411201903503,-7.639297027551951,-1.74672601774455,-1.7449844891013502,0.0018231627983489318,0.0017415286431998744,5.892571009807401,7
18,-8.269594339465101,-8.1329931865141,-1.7924139332435,-0.7231697690887999,0.13660115295100184,1.0692441641547001,6.340579253270599,160
19,-9.0629694819829,-6.60945494894965,-2.6533821562255,-1.6758403596893001,2.4535145330332506,0.9775417965362001,3.9560727927241497,1
20,-8.444944504727301,-7.3031003652592,-3.6041751612575506,-1.4898505428725501,1.141844139468101,2.1143246183850004,3.69892520400165,2
23,-7.0861712036406,-6.56368539929555,-3.3531773455563503,-1.5689812505979501,0.5224858043450498,1.7841960949584001,3.2105080537391997,1
24,-6.995611714194199,-6.802193189258801,-1.06486313116165,-0.15698248035345,0.19341852493539857,0.9078806508082001,5.73733005809715,2
28,-7.705747229844051,-6.867799838614349,-3.5040644756586,-1.8133394883469502,0.8379473912297017,1.6907249873116499,3.363735362955749,2
30,-7.41823173540575,-6.82796237090115,-1.6478670558579,-0.13134935563635,0.5902693645046,1.51651770022155,5.18009531504325,3
31,-7.4598379431472,-7.4339327045795995,-1.9148923773535502,-1.67896966897005,0.025905238567600186,0.23592270838350027,5.519040327226049,2
33,-7.43308915164305,-6.7302462871866,-2.4740047059759,-0.9499494520955,0.70284286445645,1.5240552538804,4.2562415812107,1
36,-9.65816410718155,-7.50623335465745,0.1574994966694,2.2188707597471002,2.1519307525241,2.0613712630777004,7.66373285132685,2
37,-7.6303444818705,-6.8091593038316,-0.8950096656795499,-0.2247116177429,0.8211851780388999,0.6702980479366498,5.91414963815205,1
38,-8.08306029494735,-6.865432448115,-3.39301481326955,-1.2088385694612,1.2176278468323494,2.18417624380835,3.4724176348454505,2
41,-8.29873773285365,-7.7551358937098005,-2.5901973201393997,-1.3606236752701,0.5436018391438502,1.2295736448692998,5.164938573570401,3
43,-7.056483582551051,-6.90970537159135,-1.5645457948348,-0.32346173408935003,0.14677821095970067,1.24108406074545,5.345159576756551,3
48,-6.9248621130642,-6.6753881349258,-0.77838166935525,0.81457281147175,0.24947397813839967,1.592954480827,5.89700646557055,4
16,-6.915093225831249,-6.54670549502435,-0.44760007268744995,1.3405688844882502,0.3683877308068997,1.7881689571757002,6.0991054223368995,118
51,-7.6052555848544,-7.2627730926151,-1.550504720149,-0.192112378453,0.3424824922393004,1.3583923416960002,5.7122683724661,1
52,-6.96995137809205,-6.9671486054319,-0.25396385667165,-0.24443987190415,0.0028027726601500547,0.009523984767499993,6.71318474876025,160
54,-7.5930376729669495,-7.56000305151625,-2.4644807212084,-2.22591850847505,0.033034621450699575,0.23856221273335,5.095522330307849,1
55,-7.279208769185301,-6.951474847643101,-1.11689129937725,0.32895843386945,0.32773392154220016,1.4458497332467,5.834583548265851,302
56,-7.03890502780875,-6.7561515257542,-2.47098424223535,-2.2896203608771,0.2827535020545495,0.1813638813582501,4.285167283518851,3
59,-7.48762076728325,-7.141464738062201,-1.2325668972248,0.6954141563378,0.34615602922104927,1.9279810535626,5.908897840837401,2
21,-6.857704414760801,-6.7180011639141,-2.00980568840795,-0.40561290555530005,0.13970325084670066,1.6041927828526497,4.70819547550615,1
62,-8.29073758564895,-7.394421773486999,-3.1152137832941,-2.687396387538,0.8963158121619506,0.4278173957561,4.2792079901929,668
64,-7.35265229743525,-6.56319559436465,-1.37099121297415,-0.7270337857658999,0.7894567030705995,0.64395742720825,5.1922043813905,2
26,-7.502668663215901,-6.823445280982851,-2.43707885646305,-0.06802846262500001,0.67922338223305,2.36905039383805,4.386366424519801,2
69,-7.03686417393,-6.7409131501262,-3.0223957488885502,-1.45763226297335,0.29595102380379945,1.5647634859152002,3.71851740123765,19
29,-8.7754539875446,-6.648421652341249,-2.2943279304907502,-1.55113058200515,2.12703233520335,0.7431973484856003,4.354093721850499,1
76,-7.2124864530427,-6.9931626895397,-1.2356962065055501,0.3201147337282,0.21932376350300054,1.55581094023375,5.7574664830341495,291
32,-8.0893461248939,-7.0054622355823,-1.35319496715145,-1.07765248213515,1.0838838893116005,0.27554248501629997,5.65226726843085,1
81,-7.149083925876201,-6.879500734185851,-1.0307128429239,0.73734690069985,0.2695831916903497,1.7680597436237502,5.848787891261951,4
82,-7.6546714601052,-6.6743541022939,-3.24275354502345,-1.8130673744964498,0.9803173578113,1.429686170527,3.4316005572704498,2
34,-7.7861024498967,-7.6153782200930005,-3.0558929638851002,-2.9401357318824,0.1707242298036995,0.11575723200270005,4.5594852562079,1
84,-7.32734570933875,-6.6700547034560005,-2.987265850789,-0.9848344477296,0.6572910058827492,2.0024314030593997,3.6827888526670005,1
85,-6.97142079288475,-6.66600020708355,-2.4828211947321,-1.9409336728464002,0.30542058580120024,0.5418875218857,4.18317901235145,1
87,-8.2754719986359,-7.8219398440075505,-0.7448572429736501,0.39704131926455,0.45353215462835017,1.1418985622382,7.077082601033901,2
88,-7.737013111266501,-6.5488551944433,-2.8576852351809,-0.84281822915365,1.1881579168232008,2.01486700602725,3.6911699592624,10
90,-7.3009234544552,-7.3009234544552,-0.92537757139535,-0.92537757139535,0.0,0.0,6.37554588305985,576
39,-8.2331855062682,-7.0743070397588,-2.6410826101829,-0.2044119244956,1.1588784665093996,2.4366706856873,4.433224429575899,3
40,-7.0992870912347,-6.6409929442225994,-2.60845615950795,-0.6028410243977,0.4582941470121007,2.00561513511025,4.032536784714649,2
97,-7.6029154057401,-7.3372234421119,-0.72341467155425,-0.11197484948075,0.2656919636281998,0.6114398220735,6.61380877055765,1
99,-7.207343501268251,-6.8539492436239,-2.96122455529615,1.2571115665399002,0.35339425764435095,4.2183361218360504,3.8927246883277498,2
100,-6.9066849078508,-6.7065723821931,-4.1003203448742,-1.41637980323755,0.20011252565770032,2.68394054163665,2.6062520373188995,1
42,-7.4266944761563005,-7.1210017765046,-2.7549894680022002,-0.40128629533235,0.30569269965170065,2.3537031726698503,4.3660123085024,2
103,-7.5487103267205,-7.45344326766045,-1.57006970599995,-0.9184386682075999,0.09526705906004995,0.6516310377923501,5.8833735616605,8
47,-6.9766181674293,-6.9186579172727996,-1.5467495490121,-0.24898417320750002,0.057960250156500415,1.2977653758046,5.3719083682607,2
49,-8.869659802587702,-8.7503106677584,-4.08200708273555,-3.18947365309555,0.1193491348293012,0.8925334296399998,4.6683035850228505,2
50,-7.600439169700549,-6.964509101082049,-3.21570542828375,-0.99569179036455,0.6359300686185003,2.2200136379192,3.748803672798299,1
53,-7.75657809711745,-6.6274960972378,-1.45469343338795,-0.83019214649045,1.1290819998796504,0.6245012868975,5.17280266384985,1
57,-7.351373362337901,-6.95754298650925,-0.8678799147847,-0.5742690700952,0.3938303758286503,0.29361084468949994,6.089663071724551,1
58,-7.67211395792225,-6.9734072239934,-2.5040460750711,-1.47216314259005,0.6987067339288506,1.0318829324810501,4.4693611489222995,1
63,-8.07843435948885,-7.66868532340595,-3.9498958083178004,-3.1411734446318,0.4097490360829008,0.8087223636860004,3.7187895150881496,2
68,-7.1795606771322005,-6.9409984643988505,-2.6217625267974003,-1.33746678659255,0.23856221273335,1.2842957402048503,4.31923593760145,1
71,-8.1764225570539,-8.1319047311121,-2.9504760582014,-2.7209208139196,0.04451782594180109,0.22955524428179963,5.1814286729107,1
72,-7.99397022029365,-7.076973755493701,-0.26547427254780004,1.2198319690214001,0.9169964647999489,1.4853062415692002,6.8114994829459015,1
73,-7.99865057852225,-7.16249913870585,-3.7930765962746498,-2.76780603036075,0.8361514398164003,1.0252705659138996,3.3694225424312,1
77,-8.36638523608795,-6.72211008305665,1.54247736155925,2.19163216331205,1.6442751530313,0.6491548017527999,8.2645874446159,1
79,-8.325241621892351,-8.246682353253,-4.0537888764387,-3.09031536597335,0.07855926863935103,0.96347351046535,4.1928934768143,2
83,-7.80659262283935,-6.8858409869025,-3.0399470922458,-2.6422254883550003,0.9207516359368499,0.3977216038907998,3.8458938946567,1
89,-7.1983365328166995,-7.051177362466301,-1.9119535477681502,-0.25094339293109996,0.14715917035039894,1.6610101548370502,5.13922381469815,2
91,-7.21235039611745,-6.989815689178551,-2.01192817644185,-1.8203328143047999,0.22253470693889899,0.1915953621370503,4.9778875127367,2
98,-7.923873692404849,-7.112484612983949,-2.6119120054093,-1.7537465550874503,0.8113890794209002,0.8581654503218497,4.500572607574649,2
102,-8.46995176758825,-7.017135919768751,-2.0517928555401,-1.3176296868911,1.4528158478195001,0.734163168649,4.965343064228651,3
104,-7.3526795088203,-7.165165854440751,-4.3008682526927,-1.13708214708435,0.1875136543795488,3.16378610560835,2.864297601748051,2
105,-7.702400229482899,-7.362067436662549,-4.08461937570035,-2.47288903918885,0.3403327928203499,1.6117303365115,3.2774480609621994,2
106,-7.23548007340995,-6.8747387418020995,-1.5693077872185501,0.6569372578771,0.3607413316078505,2.2262450450956504,5.305430954583549,1
108,-7.492845353212851,-6.6091828350991495,-2.1913600494615504,-2.14319589792305,0.8836625181137014,0.04816415153850029,4.417822785637599,1
110,-7.482831563514449,-6.958631441911249,-4.4880281590666,-2.66070201880395,0.5242001216032,1.8273261402626497,2.4706032828446496,3
111,-6.96489006047275,-6.6240674627215,-2.64404865115335,-1.3505554628016,0.34082259775124957,1.29349318835175,3.9800188115681503,14
112,-7.6263716196532005,-7.466722423564851,-2.0174248762219498,-1.3230719639011,0.15964919608834993,0.6943529123208498,5.449297547342901,2
113,-7.00244177184175,-6.9023038748577505,-1.8356256127029003,0.36313593349225,0.10013789698399922,2.19876154619515,5.06667826215485,2
115,-7.62106539956845,-6.7899480659863,-0.24063027799715,1.4344209515257,0.8311173335821502,1.6750512295228501,6.54931778798915,1
116,-7.66269881869495,-7.29763087686415,-1.3958896302949002,0.002176910804,0.3650679418307998,1.3980665410989002,5.90174124656925,2
117,-7.1733564813408,-7.0609734610843,-2.0616161655431497,0.17292835199275,0.11238302025649993,2.2345445175358996,4.9993572955411505,1
118,-8.12594543778615,-7.0183060093259,-2.6419533745045,-2.22336063828035,1.1076394284602502,0.41859273622414994,4.3763526348214,1
121,-6.856724804899,-6.59639348412565,-2.0497792130464,-0.2767942087286,0.26033132077335,1.7729850043178002,4.54661427107925,1
122,-7.1682407409514,-6.988972136242,-1.1941988443043001,0.11164831286014999,0.17926860470939943,1.30584715716445,5.7947732919377,1
123,-7.1686761231122,-7.159750788815801,-2.6890290706410003,-2.0059688831159,0.008925334296399079,0.6830601875251001,4.470721718174801,1
124,-7.6333921569961,-6.7665462748433,-0.9314184988764501,0.268848484294,0.8668458821528002,1.20026698317045,5.83512777596685,1
125,-6.98138015981305,-6.5688827738401,-2.05660927069395,-0.6269231001669501,0.4124973859729497,1.4296861705269999,4.51227350314615,10
126,-7.613092463748801,-7.16897544834775,-1.7069157614164001,0.0442457120913,0.4441170154010514,1.7511614735077001,5.462059686931349,9
128,-6.9050522247477994,-6.858085374151499,-2.7826362352130003,-1.40794427387205,0.04696685059630035,1.3746919613409503,4.075449138938499,1
129,-8.5350141892428,-7.881886525272701,-1.7972575597823999,-1.71080698947855,0.6531276639700989,0.08645057030384984,6.0846289654903005,1
130,-7.4473207060241995,-7.404762099806,-1.9098038483492,-1.67287431871885,0.042558606218199735,0.23692952963034997,5.4949582514568,3
131,-7.713665742893601,-7.167750936020499,-1.2398595484182,0.0324903937497,0.5459148068731015,1.2723499421679,5.927891387602299,4
132,-7.2487320179293,-7.2379018866794,-2.77999673086315,-2.0720925487874,0.010830131249900177,0.7079041820757501,4.45790515581625,2
133,-7.879682403083651,-6.584665377169101,-2.19424445627685,-1.4936873481646,1.2950170259145501,0.7005571081122499,4.39042092089225,3
135,-7.37447582824535,-6.65832659649945,-1.6349688593442,-0.18979941072375,0.7161492317459004,1.44516944862045,5.02335773715525,1
136,-8.1839328993277,-7.373332950073251,-1.4063932249242002,0.26860358182855,0.81059994925445,1.67499680675275,5.96693972514905,2
137,-7.03308179140805,-6.57821627891225,-1.7357598295694,-0.79590580132745,0.4548655124958003,0.9398540282419499,4.84245644934285,1
139,-7.548274944559699,-7.0323470840117,-0.92227547349965,0.8347364477938,0.5159278605479987,1.7570119212934499,6.11007161051205,1
140,-8.73270490163105,-7.739462135921,-1.57268199896475,-0.8537299945587,0.9932427657100504,0.71895200440605,6.16678013695625,2
141,-7.3022023895525505,-7.2882157376368495,-2.5043454003066503,-1.292540789875,0.013986651915701032,1.2118046104316502,4.7838703373302,2
142,-7.91571027688985,-7.794973361423,-2.5484006327026,-1.0435021938974,0.12073691546685072,1.5048984388052,5.2465727287204,7
143,-8.26934943699965,-6.60803995692705,-3.2456651632238,-1.5936075540682,1.6613094800726005,1.6520576091556,3.36237479370325,1
145,-6.6439861965780995,-6.59906019986055,-1.2547169646554999,-0.7257276392835,0.04492599671754949,0.5289893253719998,5.34434323520505,2
147,-7.95413275258045,-6.7842880978959,-3.19333766977265,-1.66411225273275,1.1698446546845496,1.5292254170398998,3.5909504281232505,2
148,-6.9979246819234495,-6.6645580036759,-1.7257188284859502,-0.93522809278345,0.3333666782475495,0.7904907357025002,4.938839175189949,1
149,-7.208132631434701,-6.742681890154451,-1.323561768832,0.16291456229435,0.4654507412802502,1.48647633112635,5.41912012132245,1
150,-8.462305368389199,-7.981643462866001,-2.9644627101171,-2.15941388341285,0.4806619055231982,0.8050488267042502,5.017180752748901,1
151,-7.83053864168335,-7.089354935691451,-2.54538016896205,-1.2214102293543,0.7411837059918991,1.3239699396077498,4.5439747667294,1
152,-7.719978784225201,-7.381686845283601,-2.56132604060135,-0.1803026373413,0.3382919389415999,2.38102340326005,4.820360804682251,3
153,-7.778510473467751,-6.931039097470551,-2.2221361259531,0.52477156068925,0.8474713759972001,2.74690768664235,4.7089029715174515,2
154,-7.57034337783525,-6.63508807366675,-1.4613874341102502,-0.83351193546655,0.9352553041684999,0.6278754986437002,5.1737006395564995,2
155,-8.20981092651025,-7.2013842079423,-1.1273676826215,-0.01227233465755,1.008426718567951,1.11509534796395,6.0740165253208,2
156,-7.8243344458919495,-7.59630303917295,-3.13091475246795,-0.70246190506575,0.22803140671899946,2.4284528474022,4.465388286705,2
158,-7.444409087823851,-7.10225313220515,-1.2991259450571,0.020816709563249998,0.3421559556187006,1.31994265462035,5.80312718714805,1
159,-7.952282378397049,-7.03455120620075,-3.5028399633313505,-2.4281535221666504,0.9177311721962988,1.0746864411647001,3.5317112428693997,1
162,-7.23063644687105,-6.6931027465933495,-4.2591804107961,-1.5275383111668,0.5375337002777005,2.7316420996293003,2.4339223357972495,1
163,-7.73660494049075,-6.8477722592175505,-2.7343360267492502,-1.3763790672140501,0.8888326812731995,1.3579569595352001,4.113436232468301,2
164,-6.9779787366818,-6.73049118965205,-2.1268962782781,-1.8945654727212002,0.24748754702974995,0.23233080555689978,4.60359491137395,1
165,-7.644766515947,-7.205030533539,-1.8519524437328998,-0.1003555880644,0.43973598240800005,1.7515968556684998,5.3530780898061,1
166,-9.0937183470894,-6.7889412447394495,-3.2438692118105,-2.14950893925465,2.3047771023499504,1.0943602725558499,3.5450720329289496,2
168,-8.23544405122735,-7.19014590591665,-2.8771141641066,-2.64056559386695,1.0452981453107002,0.23654857023965015,4.31303174181005,2
170,-7.524981998956901,-6.6375643097063,-2.09236503064965,-0.44319182830935,0.8874176892506007,1.6491732023402998,4.54519927905665,1
171,-8.0459711771242,-6.5599030167736005,-1.6147508002520499,-0.9132957164331501,1.486068160350599,0.7014550838188998,4.945152216521551,3
172,-7.5197302016422505,-6.9312295771659,-2.676511833518,-2.26630020388925,0.5885006244763504,0.4102116296287499,4.2547177436479,2
173,-8.14450360239025,-7.91549258580945,-2.3007226059775,-2.2608851382643,0.2290110165807997,0.03983746771320007,5.61476997983195,3
174,-7.56490110082525,-6.6904632422435,-2.28899449902095,-1.8497211101587998,0.87443785858175,0.4392733888621503,4.40146874322255,5
175,-7.143532803325999,-7.0986340179935,-1.7124668839666002,-0.489260703199,0.04489878533249936,1.2232061807676002,5.386167134026899,1
176,-8.3599361378311,-7.061163940779649,-0.46523305019985006,0.677563487745,1.2987721970514512,1.1427965379448501,6.595930890579799,1
177,-8.207008153850099,-7.67162415299135,-2.4799367879167997,-0.52662193487265,0.5353840008587492,1.9533148530441498,5.19168736507455,3
178,-8.190109883734051,-7.535512804971249,-2.6070139561003,-0.15485999231955,0.6545970787628015,2.45215396378075,4.92849884887095,2
179,-6.6648301175264,-6.6425712045555,-1.72560998294575,-0.6910059119597,0.022258912970900546,1.0346040709860502,4.91696122160975,9
180,-7.42095287391075,-7.00919019533415,-1.96915187914325,-1.3331945991397,0.41176267857659976,0.63595728000355,5.0400383161909,1
181,-6.956590588032499,-6.6722860370301005,-2.36137678325395,-1.5763827473315501,0.28430455100239893,0.7849940359223999,4.310909253776151,1
182,-7.0353947591373,-6.603849403629351,-2.4246976762653003,-1.1437489364216,0.43154535550794915,1.2809487398437003,4.179151727364051,2
184,-7.1347707373399,-6.7847234800567,-0.9476636957513,0.709672922104,0.3500472572832001,1.6573366178553002,5.837059784305399,3
185,-7.5738808578917505,-6.745702353895,-2.22972810238205,-1.71124237163935,0.8281785039967504,0.5184857307427002,4.51597425151295,4
186,-7.4322728100915505,-6.881405531139349,-1.49246283583735,0.127349282034,0.5508672789522011,1.61981211787135,5.388942695301999,2
188,-6.996019884969951,-6.5963390613555495,-1.4074816803262,-0.76673519655385,0.3996808236144016,0.64074648377235,5.188857381029349,3
190,-7.00146216197995,-6.68036781838995,-0.886002697228,0.6874684319032001,0.32109434359000044,1.5734711291312,5.79436512116195,3
191,-7.7141555478245,-6.74159343475245,-2.6343886094605997,-1.3043505309867,0.9725621130720503,1.3300380784738997,4.10720482529185,2
192,-7.4203542234396505,-6.81604378424925,-2.44214017408235,-1.6244652647149,0.6043104391904004,0.81767490936745,4.3739036101669,2
193,-7.1274780861465,-6.5606377241699505,-2.256912276047,-0.44814430038845005,0.5668403619765492,1.8087679756585502,4.30372544812295,3
194,-8.02248775182605,-7.892335697131901,-2.2350343224668,-1.6939631421326,0.13015205469414948,0.5410711803342001,5.657301374665101,1
195,-8.1206392177014,-7.720359743615901,-1.958675495899,-0.9642898520168501,0.4002794740855,0.9943856438821499,5.7616842477169,1
196,-7.0790690321425505,-7.003856763864349,-4.1765666457843,-1.4734420776874,0.07521226827820104,2.7031245680969,2.8272901180800494,3
197,-7.668195518475051,-6.57756320567105,-2.67251175991565,-1.29349318835175,1.0906323128040016,1.3790185715639,3.9050514457553995,2
198,-7.489335084541399,-7.307671877947601,-3.36188498877235,-3.03251838412715,0.18166320659379842,0.32936660464519996,3.9457868891752508,1
199,-8.01454202739145,-7.7148086210657,-1.53801469441105,-0.28955634831705,0.29973340632574974,1.248458346094,6.17679392665465,3
200,-7.1231786873086005,-6.950576871936451,-1.6084377589204502,0.0053878542399,0.17260181537214958,1.6138256131603501,5.3421391130160005,1
201,-7.63380032777185,-7.6216368386545,-0.14547206447730002,-0.0996480920531,0.012163489117349435,0.04582397242420001,7.4761647741772,1
202,-6.67367381766765,-6.574270628080001,-1.8817216989776002,-0.7317685667646,0.09940318958764927,1.149953132213,4.692548929102401,1
203,-6.873949611635649,-6.62077488513045,-2.5569450076083,-0.81089927449,0.25317472650519957,1.7460457331183,4.063829877522149,1
204,-7.634208498547601,-7.45088539746575,-0.43508283556445,-0.17932302747950002,0.18332310108185101,0.25575980808494997,7.0158025619013,8
205,-7.63173226250805,-7.6216368386545,-0.1448189912361,-0.0987229049614,0.010095423853550223,0.04609608627470001,7.4768178474184,1
206,-7.252106229675501,-6.87258904238315,-1.24799575254815,-0.04285793145375,0.3795171872923513,1.2051378210944,5.6245932898349995,1
207,-7.88234911881855,-7.307100438861551,-2.1973193427875,-0.368986381278,0.5752486799569994,1.8283329615095,5.109781096074051,2
208,-7.4934167922989,-6.572093717276,-2.10281420250885,-0.20090165582415,0.9213230750229,1.9019125466847,4.46927951476715,1
209,-7.68354273964325,-6.6336458702591,-2.6758315488917503,-0.96328303077,1.04989686938415,1.7125485181217504,3.9578143213673496,2
210,-7.9143769190224,-7.520165583803051,-2.47566460046395,-1.03215504633155,0.3942113352193495,1.4435095541324001,5.0445009833391,2
211,-7.2722970773826,-6.591767548667151,-2.549706779185,-1.8345371573009002,0.6805295287154491,0.7151696218840999,4.04206076948215,2
212,-8.11016283445715,-8.0753594729782,-4.0201011817468,-3.0015246165552,0.03480336147895002,1.0185765651916001,4.055258291231399,1
213,-7.55662883977005,-6.692041502576401,-1.60511796994435,-1.55455921652145,0.8645873371936492,0.05055875342290017,5.086923532632051,1
214,-7.2803516473574,-7.071858015104301,-1.5387494018074002,-0.8908463237669001,0.20849363225309947,0.6479030780405001,5.533108613296901,2
215,-7.54351295217595,-6.7556072980532,-2.5621151707678003,-1.27123427538085,0.78790565412275,1.2908808953869502,4.1934921272854,3
216,-7.854294180832,-7.5490912861112,-2.7272066438661504,-0.5362819765654,0.3052028947208001,2.1909246673007505,4.82188464224505,1
217,-7.371128827884201,-6.649836644363851,-2.08066413507815,-0.53859494429465,0.7212921835203501,1.5420691907835,4.569172509285701,2
218,-6.864643317948551,-6.60428478579015,-2.09182080294865,-1.58345770744455,0.260358532158401,0.5083630955041001,4.5124639828415,1
220,-7.5091449728578,-7.2527593029167,-2.92307419345605,-0.46686573330285,0.2563856699410998,2.4562084601532,4.32968510946065,2
221,-6.986604745742651,-6.6780548506607,-1.7544812624838002,0.31197852959825,0.30854989508195096,2.06645979208205,4.923573588176899,1
223,-7.406340360138899,-6.5560390000965,-2.8260928171378503,-1.0481553407409498,0.8503013600423994,1.7779374763969005,3.7299461829586495,1
224,-7.33697853964645,-7.046551427007801,-2.5527000315405,-1.38851534494635,0.29042711263864973,1.16418468659415,4.493851395467301,2
226,-7.6971212207832,-6.70099404825785,-2.9098222489367003,-1.7615562225968,0.99612717252535,1.1482660263399003,3.7911717993211496,1
227,-7.3012772024608505,-6.874629896261899,-0.56792881737855,-0.2390792290493,0.4266473061989515,0.32884958832925004,6.306701078883349,1
228,-7.5322746501503,-7.227888096981001,-2.0636025966518,-2.0443369360364,0.30438655316929886,0.019265660615400027,5.164285500329202,2
229,-7.8571785876473,-6.92276683641535,-3.05483171986815,-1.4855239326496001,0.9344117512319503,1.56930778721855,3.8679351165471996,1
230,-7.643024987303801,-6.675496980466001,-1.84822448398105,-0.4210689722637,0.9675280068378003,1.42715551171735,4.827272496484951,1
231,-7.785748701891051,-6.936018780934701,-1.79728477116745,-0.5536700516123501,0.8497299209563502,1.2436147195551,5.1387340097672505,3
232,-7.6548347284155005,-7.458613430819949,-4.59287362566425,-2.5645097726521997,0.1962212975955513,2.0283638530120505,2.865739805155699,1
